feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__CTSD,100,50,1.0,0.17000000178813934,0.45,0.16,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.15000000596046448,0.33,0.18,True,1.0,unimodal,0.71,True
TPM__CLDN4,100,50,1.0,0.11999999731779099,0.4,0.17,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.10000000149011612,-0.31,0.19,True,1.0,unimodal,0.71,True
TPM__WFS1,100,50,1.0,0.1599999964237213,0.41,0.17,True,1.0,unimodal,0.71,True
TPM__FCHO2,100,50,1.0,0.12999999523162842,0.33,0.18,True,1.0,unimodal,0.71,True
METH__TEAD4,100,50,1.0,0.07000000029802322,-0.25,0.17,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.18000000715255737,-0.33,0.17,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.11999999731779099,-0.3,0.18,True,1.0,unimodal,0.71,True
TPM__ARHGAP9,100,50,1.0,0.1599999964237213,-0.41,0.17,True,1.0,unimodal,0.71,True
METH__LMCD1,100,50,1.0,0.07999999821186066,-0.28,0.16,True,1.0,unimodal,0.71,True
TPM__PERP,100,50,1.0,0.14000000059604645,0.36,0.16,True,1.0,unimodal,0.71,True
METH__SUOX,100,50,1.0,0.05999999865889549,-0.24,0.19,True,1.0,unimodal,0.71,True
TPM__LINC01836,100,50,1.0,0.07999999821186066,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.17000000178813934,0.43,0.16,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.14000000059604645,-0.31,0.19,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.15000000596046448,-0.34,0.19,True,1.0,unimodal,0.71,True
TPM__SNORA84,99,49,0.99,0.019999999552965164,-0.16,0.16,True,1.0,unimodal,0.71,True
METH__PEX11A,99,49,0.99,0.05999999865889549,-0.27,0.16,True,1.0,unimodal,0.71,True
METH__EMX1,99,49,0.99,0.05000000074505806,-0.13,0.18,True,1.0,unimodal,0.71,True
METH__MIPOL1,98,48,0.98,0.10999999940395355,-0.3,0.16,True,1.0,unimodal,0.71,True
METH__C7orf70,96,46,0.96,0.05999999865889549,0.14,0.17,True,0.832,unimodal,0.71,True
METH__FCER1G,96,46,0.96,0.09000000357627869,0.28,0.16,True,0.832,unimodal,0.71,True
TPM__H2BP1,95,45,0.95,0.009999999776482582,0.15,0.16,True,0.458,unimodal,0.71,True
TPM__RNVU1-28,93,43,0.93,0.019999999552965164,-0.17,0.18,True,0.053,unimodal,0.71,True
METH__LOC100302652,91,41,0.91,0.019999999552965164,-0.09,0.2,False,0.002,worst_case,0.8926380368098159,True
