feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__DSTN,100,50,1.0,0.11999999731779099,-0.3,0.21,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.09000000357627869,-0.32,0.24,True,1.0,unimodal,0.71,True
METH__BACE1,100,50,1.0,0.07000000029802322,-0.26,0.22,True,1.0,unimodal,0.71,True
METH__LAPTM4A,100,50,1.0,0.10999999940395355,-0.3,0.22,True,1.0,unimodal,0.71,True
METH__FAT1,100,50,1.0,0.11999999731779099,-0.28,0.21,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.10000000149011612,-0.27,0.24,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.07000000029802322,-0.32,0.21,True,1.0,unimodal,0.71,True
TPM__CGB8,99,49,0.99,0.03999999910593033,0.25,0.2,True,1.0,unimodal,0.71,True
METH__ARHGAP5,99,49,0.99,0.05000000074505806,-0.24,0.24,True,1.0,unimodal,0.71,True
METH__TEAD4,99,49,0.99,0.07000000029802322,-0.26,0.21,True,1.0,unimodal,0.71,True
METH__LRP6,98,48,0.98,0.05999999865889549,-0.22,0.22,True,1.0,unimodal,0.71,True
METH__MYO1E,98,48,0.98,0.019999999552965164,-0.02,0.22,True,1.0,unimodal,0.71,True
METH__PPIC,98,48,0.98,0.10999999940395355,-0.27,0.21,True,1.0,unimodal,0.71,True
METH__C14orf128,97,47,0.97,0.05999999865889549,-0.26,0.21,True,0.992,unimodal,0.71,True
METH__PTGR2,96,46,0.96,0.05000000074505806,-0.28,0.22,True,0.832,unimodal,0.71,True
METH__MEIS2,96,46,0.96,0.05000000074505806,-0.15,0.21,True,0.832,unimodal,0.71,True
METH__CROT,94,44,0.94,0.009999999776482582,-0.26,0.21,True,0.181,unimodal,0.71,True
METH__EIF2S1,94,44,0.94,0.05000000074505806,-0.16,0.23,True,0.181,unimodal,0.71,True
METH__RAPH1,94,44,0.94,0.05000000074505806,-0.21,0.26,True,0.181,unimodal,0.71,True
METH__ERP29,91,41,0.91,0.029999999329447746,0.2,0.21,False,0.002,worst_case,0.8918367346938776,True
METH__TPX2,91,41,0.91,0.05999999865889549,-0.19,0.21,False,0.002,worst_case,0.8918367346938776,True
METH__SLC19A2,91,41,0.91,0.03999999910593033,-0.23,0.22,False,0.002,worst_case,0.8918367346938776,True
METH__COMTD1,90,40,0.9,0.03999999910593033,0.18,0.23,False,0.0,worst_case,0.8918367346938776,True
METH__LCA5,90,40,0.9,0.09000000357627869,-0.24,0.21,False,0.0,worst_case,0.8918367346938776,True
METH__AHI1,90,40,0.9,0.029999999329447746,-0.28,0.23,False,0.0,worst_case,0.8918367346938776,True
