feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__FAM114A1,100,50,1.0,0.20000000298023224,0.4,0.2,True,1.0,unimodal,0.71,True
TPM__SLC49A4,100,50,1.0,0.20000000298023224,0.37,0.18,True,1.0,unimodal,0.71,True
TPM__RAB1A,100,50,1.0,0.11999999731779099,0.32,0.19,True,1.0,unimodal,0.71,True
TPM__DDR1,100,50,1.0,0.1899999976158142,0.36,0.17,True,1.0,unimodal,0.71,True
TPM__RND3,100,50,1.0,0.14000000059604645,0.32,0.17,True,1.0,unimodal,0.71,True
TPM__LAPTM4A,100,50,1.0,0.20000000298023224,0.42,0.17,True,1.0,unimodal,0.71,True
METH__MIR142,100,50,1.0,0.2199999988079071,0.31,0.16,True,1.0,unimodal,0.71,True
TPM__RPL18A,100,50,1.0,0.10999999940395355,-0.39,0.17,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.25999999046325684,-0.32,0.25,True,1.0,unimodal,0.71,True
TPM__CD276,100,50,1.0,0.20999999344348907,0.33,0.19,True,1.0,unimodal,0.71,True
METH__MAP1LC3B2,100,50,1.0,0.14000000059604645,0.3,0.18,True,1.0,unimodal,0.71,True
TPM__AMOTL2,100,50,1.0,0.2199999988079071,0.4,0.17,True,1.0,unimodal,0.71,True
METH__MIR1200,100,50,1.0,0.14000000059604645,-0.4,0.18,True,1.0,unimodal,0.71,True
TPM__NCKAP1,100,50,1.0,0.25,0.36,0.17,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.1899999976158142,0.43,0.17,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.1899999976158142,-0.24,0.2,True,1.0,unimodal,0.71,True
TPM__TEAD1,100,50,1.0,0.20000000298023224,0.33,0.18,True,1.0,unimodal,0.71,True
TPM__MFNG,100,50,1.0,0.1899999976158142,-0.3,0.22,True,1.0,unimodal,0.71,True
TPM__RCSD1,100,50,1.0,0.20000000298023224,-0.29,0.21,True,1.0,unimodal,0.71,True
TPM__ACAP1,100,50,1.0,0.15000000596046448,-0.24,0.21,True,1.0,unimodal,0.71,True
TPM__ARHGEF28,100,50,1.0,0.10999999940395355,0.31,0.17,True,1.0,unimodal,0.71,True
TPM__PARVA,100,50,1.0,0.1899999976158142,0.36,0.2,True,1.0,unimodal,0.71,True
METH__LOC100130776,100,50,1.0,0.23999999463558197,-0.36,0.16,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.25,-0.34,0.24,True,1.0,unimodal,0.71,True
TPM__BCAR1,100,50,1.0,0.20000000298023224,0.34,0.17,True,1.0,unimodal,0.71,True
METH__RAB27B,100,50,1.0,0.18000000715255737,-0.34,0.18,True,1.0,unimodal,0.71,True
TPM__ARHGAP30,100,50,1.0,0.20999999344348907,-0.27,0.17,True,1.0,unimodal,0.71,True
METH__BZRAP1,99,49,0.99,0.20999999344348907,0.34,0.22,True,1.0,unimodal,0.71,True
TPM__GNA11,99,49,0.99,0.18000000715255737,0.32,0.18,True,1.0,unimodal,0.71,True
TPM__LAPTM5,99,49,0.99,0.15000000596046448,-0.27,0.17,True,1.0,unimodal,0.71,True
TPM__WASL,99,49,0.99,0.1899999976158142,0.34,0.2,True,1.0,unimodal,0.71,True
TPM__EPHX1,99,49,0.99,0.12999999523162842,0.33,0.19,True,1.0,unimodal,0.71,True
TPM__CTTN,99,49,0.99,0.20999999344348907,0.36,0.22,True,1.0,unimodal,0.71,True
METH__AGAP2,99,49,0.99,0.20999999344348907,-0.33,0.18,True,1.0,unimodal,0.71,True
TPM__IRAG2,99,49,0.99,0.20999999344348907,-0.29,0.19,True,1.0,unimodal,0.71,True
TPM__SNX21,99,49,0.99,0.1899999976158142,0.39,0.18,True,1.0,unimodal,0.71,True
TPM__GMFG,99,49,0.99,0.20000000298023224,-0.25,0.19,True,1.0,unimodal,0.71,True
TPM__GPX8,99,49,0.99,0.1599999964237213,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__RBFOX2,99,49,0.99,0.14000000059604645,0.28,0.17,True,1.0,unimodal,0.71,True
TPM__IKZF1,98,48,0.98,0.23999999463558197,-0.3,0.2,True,1.0,unimodal,0.71,True
TPM__CKAP4,98,48,0.98,0.14000000059604645,0.28,0.18,True,1.0,unimodal,0.71,True
TPM__AK1,98,48,0.98,0.15000000596046448,0.32,0.17,True,1.0,unimodal,0.71,True
METH__THBS1,98,48,0.98,0.18000000715255737,-0.39,0.17,True,1.0,unimodal,0.71,True
TPM__CDC42BPB,98,49,0.98,0.18000000715255737,0.32,0.17,True,1.0,unimodal,0.71,True
TPM__AGAP2,97,47,0.97,0.15000000596046448,-0.35,0.18,True,0.992,unimodal,0.71,True
METH__RGMB,97,47,0.97,0.12999999523162842,-0.28,0.19,True,0.992,unimodal,0.71,True
TPM__TJP1,96,46,0.96,0.23000000417232513,0.35,0.17,True,0.832,unimodal,0.71,True
METH__CCM2,95,45,0.95,0.23999999463558197,0.36,0.2,True,0.458,unimodal,0.71,True
TPM__DOCK8,95,45,0.95,0.14000000059604645,-0.23,0.18,True,0.458,unimodal,0.71,True
METH__CDC42BPB,94,44,0.94,0.10000000149011612,-0.23,0.17,True,0.181,unimodal,0.71,True
METH__C1orf126,94,44,0.94,0.14000000059604645,-0.26,0.19,True,0.181,unimodal,0.71,True
