feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__THOC6,100,50,1.0,0.2800000011920929,-0.44,0.19,True,1.0,unimodal,0.71,True
TPM__MYOF,100,50,1.0,0.25999999046325684,0.44,0.19,True,1.0,unimodal,0.71,True
TPM__GPX8,100,50,1.0,0.27000001072883606,0.47,0.18,True,1.0,unimodal,0.71,True
TPM__PLK2,100,50,1.0,0.18000000715255737,0.37,0.19,True,1.0,unimodal,0.71,True
TPM__BCL2,100,50,1.0,0.30000001192092896,-0.42,0.2,True,1.0,unimodal,0.71,True
METH__LOC730811,100,50,1.0,0.23999999463558197,-0.33,0.2,True,1.0,unimodal,0.71,True
TPM__CCN1,100,50,1.0,0.23999999463558197,0.45,0.18,True,1.0,unimodal,0.71,True
TPM__SERPINB7,100,50,1.0,0.05999999865889549,0.34,0.17,True,1.0,unimodal,0.71,True
TPM__DLGAP1-AS2,100,50,1.0,0.15000000596046448,0.37,0.17,True,1.0,unimodal,0.71,True
TPM__S100A10,100,50,1.0,0.2199999988079071,0.44,0.19,True,1.0,unimodal,0.71,True
TPM__RHOC,100,50,1.0,0.18000000715255737,0.41,0.19,True,1.0,unimodal,0.71,True
METH__TRIM6-TRIM34,100,50,1.0,0.019999999552965164,0.05,0.18,True,1.0,unimodal,0.71,True
TPM__ANXA2P2,100,50,1.0,0.2199999988079071,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__LINC02454,100,50,1.0,0.11999999731779099,0.4,0.23,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.1599999964237213,0.37,0.18,True,1.0,unimodal,0.71,True
TPM__WWTR1,100,50,1.0,0.25999999046325684,0.46,0.23,True,1.0,unimodal,0.71,True
METH__STK3,100,50,1.0,0.1599999964237213,-0.38,0.17,True,1.0,unimodal,0.71,True
TPM__CAV2,100,50,1.0,0.1899999976158142,0.38,0.19,True,1.0,unimodal,0.71,True
METH__MTMR11,100,50,1.0,0.25999999046325684,-0.39,0.17,True,1.0,unimodal,0.71,True
TPM__TAX1BP3,100,50,1.0,0.12999999523162842,0.36,0.19,True,1.0,unimodal,0.71,True
TPM__N4BP2L1,100,50,1.0,0.1899999976158142,-0.37,0.17,True,1.0,unimodal,0.71,True
TPM__CAVIN1,100,50,1.0,0.23000000417232513,0.43,0.21,True,1.0,unimodal,0.71,True
TPM__CTSL,100,50,1.0,0.23999999463558197,0.45,0.2,True,1.0,unimodal,0.71,True
TPM__MYB,100,50,1.0,0.27000001072883606,-0.45,0.2,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.20999999344348907,0.42,0.17,True,1.0,unimodal,0.71,True
TPM__LMNA,100,50,1.0,0.25999999046325684,0.47,0.2,True,1.0,unimodal,0.71,True
TPM__CRIM1,100,50,1.0,0.2199999988079071,0.42,0.18,True,1.0,unimodal,0.71,True
METH__GPX8,100,50,1.0,0.14000000059604645,-0.4,0.2,True,1.0,unimodal,0.71,True
TPM__MIR22HG,100,50,1.0,0.25,0.44,0.21,True,1.0,unimodal,0.71,True
TPM__YAP1,100,50,1.0,0.28999999165534973,0.42,0.2,True,1.0,unimodal,0.71,True
TPM__FHL2,100,50,1.0,0.18000000715255737,0.38,0.19,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,100,50,1.0,0.30000001192092896,0.47,0.17,True,1.0,unimodal,0.71,True
TPM__LINC01186,99,49,0.99,0.10000000149011612,0.35,0.21,True,1.0,unimodal,0.71,True
METH__BCL9L,99,49,0.99,0.23999999463558197,-0.42,0.19,True,1.0,unimodal,0.71,True
METH__YAP1,99,49,0.99,0.10000000149011612,-0.32,0.19,True,1.0,unimodal,0.71,True
METH__COTL1,99,49,0.99,0.10999999940395355,-0.38,0.19,True,1.0,unimodal,0.71,True
TPM__ICAM3,99,49,0.99,0.009999999776482582,-0.02,0.2,True,1.0,unimodal,0.71,True
METH__UBC,99,49,0.99,0.14000000059604645,-0.3,0.2,True,1.0,unimodal,0.71,True
TPM__SH3RF2,99,49,0.99,0.11999999731779099,0.31,0.17,True,1.0,unimodal,0.71,True
METH__ERBB2,99,49,0.99,0.23000000417232513,-0.35,0.17,True,1.0,unimodal,0.71,True
METH__PTPN14,98,48,0.98,0.10000000149011612,-0.38,0.18,True,1.0,unimodal,0.71,True
METH__HCFC1R1,98,48,0.98,0.25,-0.43,0.2,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,98,48,0.98,0.05000000074505806,0.3,0.19,True,1.0,unimodal,0.71,True
TPM__SH3TC2-DT,98,48,0.98,0.05000000074505806,0.32,0.2,True,1.0,unimodal,0.71,True
METH__NPTN,97,47,0.97,0.15000000596046448,-0.35,0.17,True,0.992,unimodal,0.71,True
METH__TMEM49,94,44,0.94,0.1899999976158142,-0.34,0.22,True,0.181,unimodal,0.71,True
TPM__MANCR,93,43,0.93,0.07000000029802322,0.36,0.18,True,0.053,unimodal,0.71,True
METH__RPS6KA4,93,43,0.93,0.10999999940395355,-0.31,0.24,True,0.053,unimodal,0.71,True
METH__ABHD2,91,41,0.91,0.10999999940395355,-0.36,0.18,False,0.002,worst_case,0.8960016835016835,True
