feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__NPAS2,100,50,1.0,0.1599999964237213,-0.33,0.25,True,1.0,unimodal,0.71,True
METH__LRRC49,100,50,1.0,0.12999999523162842,-0.22,0.21,True,1.0,unimodal,0.71,True
TPM__MIR3667HG,100,50,1.0,0.10000000149011612,-0.29,0.21,True,1.0,unimodal,0.71,True
METH__C14orf128,100,50,1.0,0.09000000357627869,-0.3,0.23,True,1.0,unimodal,0.71,True
METH__LCA5,100,50,1.0,0.12999999523162842,-0.25,0.22,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.14000000059604645,-0.2,0.22,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.15000000596046448,-0.33,0.24,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1899999976158142,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.10999999940395355,-0.27,0.26,True,1.0,unimodal,0.71,True
METH__INPP5D,100,50,1.0,0.12999999523162842,0.32,0.21,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.17000000178813934,-0.25,0.27,True,1.0,unimodal,0.71,True
TPM__PLPP2,100,50,1.0,0.15000000596046448,0.32,0.22,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.1599999964237213,-0.23,0.23,True,1.0,unimodal,0.71,True
METH__THAP10,100,50,1.0,0.14000000059604645,-0.22,0.21,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.1599999964237213,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__FAM47E,99,49,0.99,0.10999999940395355,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__AHI1,99,49,0.99,0.05999999865889549,-0.27,0.26,True,1.0,unimodal,0.71,True
METH__ARHGAP5,99,49,0.99,0.07999999821186066,-0.27,0.25,True,1.0,unimodal,0.71,True
METH__UGGT2,96,46,0.96,0.11999999731779099,-0.24,0.21,True,0.832,unimodal,0.71,True
METH__PCDP1,95,45,0.95,0.10999999940395355,-0.21,0.22,True,0.458,unimodal,0.71,True
METH__FMNL2,95,45,0.95,0.05000000074505806,-0.27,0.22,True,0.458,unimodal,0.71,True
METH__PCGF2,94,44,0.94,0.09000000357627869,-0.26,0.22,True,0.181,unimodal,0.71,True
METH__LRBA,93,43,0.93,0.009999999776482582,-0.15,0.24,True,0.053,unimodal,0.71,True
METH__TPX2,93,43,0.93,0.10999999940395355,-0.24,0.24,True,0.053,unimodal,0.71,True
METH__EGLN3,93,43,0.93,0.11999999731779099,-0.19,0.21,True,0.053,unimodal,0.71,True
METH__RBL1,92,42,0.92,0.07000000029802322,0.24,0.23,False,0.013,worst_case,0.8918367346938776,True
METH__AGPHD1,91,42,0.91,0.05999999865889549,-0.22,0.28,False,0.013,worst_case,0.8918367346938776,True
METH__TEAD4,91,41,0.91,0.09000000357627869,-0.24,0.21,False,0.002,worst_case,0.8918367346938776,True
METH__AP1B1,91,41,0.91,0.10000000149011612,0.22,0.23,False,0.002,worst_case,0.8918367346938776,True
METH__ABCD3,90,40,0.9,0.07000000029802322,-0.23,0.21,False,0.0,worst_case,0.8918367346938776,True
