feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MIR142HG,100,50,1.0,0.1599999964237213,-0.19,0.22,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.10999999940395355,-0.26,0.19,True,1.0,unimodal,0.71,True
METH__KDSR,100,50,1.0,0.03999999910593033,-0.04,0.22,True,1.0,unimodal,0.71,True
METH__ACTN1,100,50,1.0,0.10000000149011612,-0.18,0.21,True,1.0,unimodal,0.71,True
METH__RAPH1,100,50,1.0,0.03999999910593033,-0.19,0.2,True,1.0,unimodal,0.71,True
METH__SLC1A1,100,50,1.0,0.07999999821186066,-0.17,0.21,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.14000000059604645,-0.16,0.2,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.10999999940395355,-0.22,0.21,True,1.0,unimodal,0.71,True
METH__C6orf217,99,49,0.99,0.05000000074505806,-0.22,0.19,True,1.0,unimodal,0.71,True
METH__KIF1B,99,49,0.99,0.05000000074505806,-0.18,0.2,True,1.0,unimodal,0.71,True
METH__THNSL1,97,47,0.97,0.05000000074505806,-0.11,0.19,True,0.992,unimodal,0.71,True
METH__C7orf70,96,46,0.96,0.05000000074505806,0.12,0.21,True,0.832,unimodal,0.71,True
METH__ZDHHC23,95,45,0.95,0.029999999329447746,-0.13,0.19,True,0.458,unimodal,0.71,True
METH__AHI1,95,45,0.95,0.05000000074505806,-0.22,0.2,True,0.458,unimodal,0.71,True
METH__CWC15,93,43,0.93,0.05999999865889549,-0.16,0.19,True,0.053,unimodal,0.71,True
METH__PPAPDC1B,92,42,0.92,0.029999999329447746,-0.14,0.21,False,0.013,worst_case,0.8960016835016835,True
METH__ARPC5,91,41,0.91,0.05999999865889549,-0.15,0.2,False,0.002,worst_case,0.8960016835016835,True
