feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__ANKRD1,100,50,1.0,0.17000000178813934,0.48,0.2,True,1.0,unimodal,0.7,True
TPM__PRSS23,100,50,1.0,0.28999999165534973,0.54,0.24,True,1.0,unimodal,0.7,True
TPM__IRAG2,100,50,1.0,0.20999999344348907,-0.33,0.23,True,1.0,unimodal,0.7,True
TPM__PTPN7,100,50,1.0,0.20999999344348907,-0.3,0.2,True,1.0,unimodal,0.7,True
METH__RAVER1,100,50,1.0,0.1599999964237213,-0.23,0.22,True,1.0,unimodal,0.7,True
TPM__NCEH1,100,50,1.0,0.20999999344348907,0.47,0.21,True,1.0,unimodal,0.7,True
TPM__ELMO1,100,50,1.0,0.20000000298023224,-0.36,0.21,True,1.0,unimodal,0.7,True
TPM__KDELR2,100,50,1.0,0.15000000596046448,0.36,0.2,True,1.0,unimodal,0.7,True
TPM__MATN3,100,50,1.0,0.12999999523162842,0.48,0.23,True,1.0,unimodal,0.7,True
TPM__TNFRSF12A,100,50,1.0,0.2800000011920929,0.52,0.22,True,1.0,unimodal,0.7,True
TPM__MIR142HG,100,50,1.0,0.23999999463558197,-0.29,0.23,True,1.0,unimodal,0.7,True
TPM__TRAF3IP3,100,50,1.0,0.20999999344348907,-0.42,0.2,True,1.0,unimodal,0.7,True
TPM__SH2D3C,100,50,1.0,0.1899999976158142,-0.42,0.22,True,1.0,unimodal,0.7,True
TPM__AGAP2,100,50,1.0,0.23999999463558197,-0.46,0.22,True,1.0,unimodal,0.7,True
TPM__AMOTL2,100,50,1.0,0.25999999046325684,0.47,0.2,True,1.0,unimodal,0.7,True
TPM__SRGAP1,100,50,1.0,0.17000000178813934,0.4,0.2,True,1.0,unimodal,0.7,True
TPM__TJP1,100,50,1.0,0.27000001072883606,0.45,0.2,True,1.0,unimodal,0.7,True
TPM__ARSJ,100,50,1.0,0.20999999344348907,0.5,0.21,True,1.0,unimodal,0.7,True
TPM__PERP,100,50,1.0,0.1899999976158142,0.4,0.21,True,1.0,unimodal,0.7,True
METH__S100A2,100,50,1.0,0.15000000596046448,-0.38,0.22,True,1.0,unimodal,0.7,True
TPM__HTR1D,100,50,1.0,0.07999999821186066,0.43,0.2,True,1.0,unimodal,0.7,True
METH__MAP4K1,100,50,1.0,0.25999999046325684,0.43,0.22,True,1.0,unimodal,0.7,True
TPM__LINC01836,100,50,1.0,0.10000000149011612,0.4,0.21,True,1.0,unimodal,0.7,True
TPM__MANCR,100,50,1.0,0.10999999940395355,0.49,0.21,True,1.0,unimodal,0.7,True
TPM__ITGA3,100,50,1.0,0.2800000011920929,0.54,0.25,True,1.0,unimodal,0.7,True
TPM__CD276,100,50,1.0,0.2199999988079071,0.38,0.25,True,1.0,unimodal,0.7,True
TPM__PON2,100,50,1.0,0.23000000417232513,0.45,0.21,True,1.0,unimodal,0.7,True
METH__KRI1,100,50,1.0,0.20999999344348907,0.43,0.2,True,1.0,unimodal,0.7,True
TPM__PLCD3,100,50,1.0,0.20000000298023224,0.43,0.21,True,1.0,unimodal,0.7,True
METH__LOC100130776,99,49,0.99,0.23000000417232513,-0.38,0.26,True,1.0,unimodal,0.7,True
METH__EIF3K,99,49,0.99,0.25,0.43,0.24,True,1.0,unimodal,0.7,True
METH__BCL9L,99,49,0.99,0.20999999344348907,-0.44,0.21,True,1.0,unimodal,0.7,True
METH__PRIC285,99,49,0.99,0.2199999988079071,0.44,0.25,True,1.0,unimodal,0.7,True
TPM__NCKAP1L,99,49,0.99,0.20999999344348907,-0.29,0.24,True,1.0,unimodal,0.7,True
TPM__LASTR,98,48,0.98,0.09000000357627869,0.42,0.25,True,1.0,unimodal,0.7,True
METH__ADAMTS9,98,48,0.98,0.15000000596046448,-0.29,0.21,True,1.0,unimodal,0.7,True
METH__C9orf150,98,48,0.98,0.17000000178813934,-0.32,0.2,True,1.0,unimodal,0.7,True
METH__GULP1,96,46,0.96,0.18000000715255737,-0.34,0.2,True,0.832,unimodal,0.7,True
METH__CCM2,96,46,0.96,0.23999999463558197,0.43,0.2,True,0.832,unimodal,0.7,True
METH__ACTN1,94,44,0.94,0.15000000596046448,-0.28,0.21,True,0.181,unimodal,0.7,True
METH__TRIM3,93,43,0.93,0.12999999523162842,-0.26,0.2,True,0.053,unimodal,0.7,True
METH__SNORD125,91,41,0.91,0.10000000149011612,0.29,0.21,False,0.002,worst_case,0.8897435897435897,True
METH__DSTN,90,40,0.9,0.20999999344348907,-0.35,0.26,False,0.0,worst_case,0.8897435897435897,True
