feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__NBAS,89,39,0.89,0.1599999964237213,-0.29,0.06,False,0.0,worst_case,0.8645776978417266,True
