feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__BZRAP1,100,50,1.0,0.20999999344348907,0.45,0.23,True,1.0,unimodal,0.7,True
TPM__RHOH,100,50,1.0,0.1599999964237213,-0.38,0.2,True,1.0,unimodal,0.7,True
METH__TMEM149,100,50,1.0,0.14000000059604645,0.36,0.19,True,1.0,unimodal,0.7,True
METH__NPAS2,100,50,1.0,0.12999999523162842,-0.37,0.22,True,1.0,unimodal,0.7,True
TPM__NQO1,100,50,1.0,0.1599999964237213,0.42,0.24,True,1.0,unimodal,0.7,True
TPM__MIR142HG,100,50,1.0,0.18000000715255737,-0.3,0.24,True,1.0,unimodal,0.7,True
TPM__IKZF1,100,50,1.0,0.18000000715255737,-0.37,0.2,True,1.0,unimodal,0.7,True
METH__TMEM51,100,50,1.0,0.11999999731779099,-0.23,0.2,True,1.0,unimodal,0.7,True
METH__MIR142,100,50,1.0,0.18000000715255737,0.38,0.2,True,1.0,unimodal,0.7,True
TPM__PIK3CG,100,50,1.0,0.15000000596046448,-0.33,0.2,True,1.0,unimodal,0.7,True
TPM__PARVA,100,50,1.0,0.15000000596046448,0.39,0.22,True,1.0,unimodal,0.7,True
TPM__MANBAL,100,50,1.0,0.18000000715255737,0.42,0.22,True,1.0,unimodal,0.7,True
TPM__TSPAN1,100,50,1.0,0.12999999523162842,0.47,0.2,True,1.0,unimodal,0.7,True
TPM__TM4SF1,100,50,1.0,0.1599999964237213,0.44,0.2,True,1.0,unimodal,0.7,True
METH__GPR39,100,50,1.0,0.11999999731779099,-0.31,0.2,True,1.0,unimodal,0.7,True
TPM__LAMB2,100,50,1.0,0.17000000178813934,0.4,0.21,True,1.0,unimodal,0.7,True
METH__CCDC12,100,50,1.0,0.14000000059604645,-0.34,0.23,True,1.0,unimodal,0.7,True
METH__ACTN1,100,50,1.0,0.10999999940395355,-0.31,0.22,True,1.0,unimodal,0.7,True
METH__PIP5K1A,100,50,1.0,0.10000000149011612,-0.33,0.2,True,1.0,unimodal,0.7,True
TPM__BCAR1,100,50,1.0,0.18000000715255737,0.44,0.21,True,1.0,unimodal,0.7,True
TPM__ARHGAP29,100,50,1.0,0.15000000596046448,0.45,0.2,True,1.0,unimodal,0.7,True
TPM__NCKAP1L,100,50,1.0,0.18000000715255737,-0.35,0.22,True,1.0,unimodal,0.7,True
METH__DSTN,100,50,1.0,0.14000000059604645,-0.35,0.27,True,1.0,unimodal,0.7,True
METH__FAT1,100,50,1.0,0.12999999523162842,-0.33,0.22,True,1.0,unimodal,0.7,True
TPM__CEP170B,100,50,1.0,0.2199999988079071,0.5,0.24,True,1.0,unimodal,0.7,True
TPM__MIR200CHG,99,49,0.99,0.05000000074505806,0.23,0.21,True,1.0,unimodal,0.7,True
METH__PTPRK,98,48,0.98,0.10999999940395355,-0.33,0.19,True,1.0,unimodal,0.7,True
METH__SPAG9,97,47,0.97,0.09000000357627869,-0.33,0.21,True,0.992,unimodal,0.7,True
METH__EVL,96,46,0.96,0.12999999523162842,0.34,0.18,True,0.832,unimodal,0.7,True
METH__SPATS2L,95,45,0.95,0.09000000357627869,-0.31,0.2,True,0.458,unimodal,0.7,True
CNV__PICALM,94,44,0.94,0.029999999329447746,0.23,0.2,True,0.181,unimodal,0.7,True
