feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__CCM2,100,50,1.0,0.27000001072883606,0.44,0.32,True,1.0,unimodal,0.71,True
TPM__CCN1,100,50,1.0,0.20999999344348907,0.47,0.22,True,1.0,unimodal,0.71,True
METH__BIN2,100,50,1.0,0.20999999344348907,0.36,0.21,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.25,-0.35,0.24,True,1.0,unimodal,0.71,True
TPM__VAV1,100,50,1.0,0.10999999940395355,-0.27,0.22,True,1.0,unimodal,0.71,True
TPM__RHOH,100,50,1.0,0.17000000178813934,-0.35,0.22,True,1.0,unimodal,0.71,True
METH__PSMB8,100,50,1.0,0.07000000029802322,0.3,0.22,True,1.0,unimodal,0.71,True
TPM__NTF4,100,50,1.0,0.05999999865889549,0.38,0.22,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.23999999463558197,-0.37,0.26,True,1.0,unimodal,0.71,True
METH__EVL,100,50,1.0,0.20999999344348907,0.38,0.24,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.25,-0.28,0.25,True,1.0,unimodal,0.71,True
TPM__APBB1IP,100,50,1.0,0.10999999940395355,-0.19,0.23,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.1599999964237213,-0.42,0.27,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.20000000298023224,0.47,0.23,True,1.0,unimodal,0.71,True
TPM__AP1M2,100,50,1.0,0.11999999731779099,0.34,0.24,True,1.0,unimodal,0.71,True
METH__GPR125,100,50,1.0,0.17000000178813934,-0.35,0.25,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.1899999976158142,-0.39,0.23,True,1.0,unimodal,0.71,True
TPM__KRT15,100,50,1.0,0.07999999821186066,0.4,0.22,True,1.0,unimodal,0.71,True
METH__MIR1200,100,50,1.0,0.10999999940395355,-0.38,0.23,True,1.0,unimodal,0.71,True
METH__MIR142,100,50,1.0,0.23999999463558197,0.38,0.22,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.20000000298023224,-0.26,0.24,True,1.0,unimodal,0.71,True
METH__MIR574,99,49,0.99,0.11999999731779099,-0.41,0.25,True,1.0,unimodal,0.71,True
METH__CORO1B,98,48,0.98,0.10999999940395355,0.33,0.22,True,1.0,unimodal,0.71,True
METH__GPX4,97,47,0.97,0.07000000029802322,-0.35,0.26,True,0.992,unimodal,0.71,True
METH__TMEM49,97,47,0.97,0.12999999523162842,-0.34,0.29,True,0.992,unimodal,0.71,True
METH__CCDC12,96,46,0.96,0.20000000298023224,-0.37,0.24,True,0.832,unimodal,0.71,True
METH__LRP6,96,46,0.96,0.09000000357627869,-0.26,0.22,True,0.832,unimodal,0.71,True
METH__HSP90AA1,96,46,0.96,0.12999999523162842,0.31,0.24,True,0.832,unimodal,0.71,True
METH__TMEM51,95,45,0.95,0.14000000059604645,-0.26,0.28,True,0.458,unimodal,0.71,True
METH__LRRC28,95,45,0.95,0.10999999940395355,-0.34,0.24,True,0.458,unimodal,0.71,True
METH__DSTN,94,44,0.94,0.17000000178813934,-0.38,0.27,True,0.181,unimodal,0.71,True
METH__TEAD1,93,43,0.93,0.1599999964237213,-0.36,0.27,True,0.053,unimodal,0.71,True
METH__SPAG9,93,43,0.93,0.10999999940395355,-0.34,0.25,True,0.053,unimodal,0.71,True
METH__ENTPD7,91,41,0.91,0.10999999940395355,-0.29,0.23,False,0.002,worst_case,0.8984163279132791,True
METH__HNRNPC,91,41,0.91,0.10999999940395355,0.25,0.22,False,0.002,worst_case,0.8984163279132791,True
