feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__TGFB2-OT1,100,50,1.0,0.07000000029802322,0.24,0.18,True,1.0,unimodal,0.71,True
METH__MTMR11,100,50,1.0,0.15000000596046448,-0.35,0.16,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.1599999964237213,0.31,0.21,True,1.0,unimodal,0.71,True
TPM__MYOF,100,50,1.0,0.2199999988079071,0.43,0.17,True,1.0,unimodal,0.71,True
TPM__CD151,100,50,1.0,0.18000000715255737,0.43,0.17,True,1.0,unimodal,0.71,True
TPM__TNFRSF12A,100,50,1.0,0.2199999988079071,0.45,0.17,True,1.0,unimodal,0.71,True
METH__TMEM49,100,50,1.0,0.11999999731779099,-0.31,0.2,True,1.0,unimodal,0.71,True
METH__TREX1,100,50,1.0,0.07999999821186066,-0.3,0.16,True,1.0,unimodal,0.71,True
TPM__COSMOC,100,50,1.0,0.05000000074505806,0.27,0.17,True,1.0,unimodal,0.71,True
TPM__PTPN14,100,50,1.0,0.1599999964237213,0.36,0.18,True,1.0,unimodal,0.71,True
TPM__EPHA2,100,50,1.0,0.23000000417232513,0.46,0.17,True,1.0,unimodal,0.71,True
TPM__TSPOAP1,100,50,1.0,0.10000000149011612,-0.29,0.17,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.15000000596046448,0.31,0.2,True,1.0,unimodal,0.71,True
TPM__CTNNA1,100,50,1.0,0.15000000596046448,0.41,0.19,True,1.0,unimodal,0.71,True
TPM__RCSD1,100,50,1.0,0.14000000059604645,-0.23,0.18,True,1.0,unimodal,0.71,True
METH__FAM114A1,100,50,1.0,0.07999999821186066,-0.35,0.18,True,1.0,unimodal,0.71,True
METH__TMEM149,100,50,1.0,0.11999999731779099,0.27,0.17,True,1.0,unimodal,0.71,True
TPM__GMFG,100,50,1.0,0.12999999523162842,-0.2,0.18,True,1.0,unimodal,0.71,True
METH__GPX4,100,50,1.0,0.07999999821186066,-0.35,0.18,True,1.0,unimodal,0.71,True
TPM__ANKRD1,100,50,1.0,0.10000000149011612,0.38,0.18,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.1599999964237213,-0.29,0.19,True,1.0,unimodal,0.71,True
TPM__SH3TC2-DT,100,50,1.0,0.05000000074505806,0.37,0.18,True,1.0,unimodal,0.71,True
METH__MIR574,100,50,1.0,0.09000000357627869,-0.36,0.18,True,1.0,unimodal,0.71,True
TPM__MAP4K1,100,50,1.0,0.15000000596046448,-0.34,0.2,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.15000000596046448,-0.22,0.17,True,1.0,unimodal,0.71,True
METH__RAB13,100,50,1.0,0.07000000029802322,-0.2,0.17,True,1.0,unimodal,0.71,True
METH__ATP10D,100,50,1.0,0.05000000074505806,-0.25,0.15,True,1.0,unimodal,0.71,True
METH__EDN1,100,50,1.0,0.05000000074505806,-0.3,0.16,True,1.0,unimodal,0.71,True
TPM__AHNAK2,100,50,1.0,0.20000000298023224,0.44,0.16,True,1.0,unimodal,0.71,True
METH__PARD3B,100,50,1.0,0.05999999865889549,-0.19,0.17,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.20000000298023224,0.44,0.18,True,1.0,unimodal,0.71,True
METH__MIR339,99,49,0.99,0.09000000357627869,0.28,0.16,True,1.0,unimodal,0.71,True
MUT__TP53,99,49,0.99,0.0,0.05,0.17,True,1.0,unimodal,0.71,True
TPM__TNFAIP6,99,49,0.99,0.009999999776482582,0.15,0.15,True,1.0,unimodal,0.71,True
METH__TPX2,96,46,0.96,0.05999999865889549,-0.17,0.19,True,0.832,unimodal,0.71,True
TPM__SNORA71C,93,43,0.93,0.0,-0.06,0.16,True,0.053,unimodal,0.71,True
METH__ZNF697,90,40,0.9,0.09000000357627869,-0.22,0.17,False,0.0,worst_case,0.8918367346938776,True
