feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__PPIC,100,50,1.0,0.15000000596046448,-0.28,0.18,True,1.0,unimodal,0.71,True
TPM__LINC01186,100,50,1.0,0.10999999940395355,0.38,0.19,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.10000000149011612,0.43,0.23,True,1.0,unimodal,0.71,True
METH__SPAG9,100,50,1.0,0.12999999523162842,-0.32,0.21,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.14000000059604645,-0.33,0.21,True,1.0,unimodal,0.71,True
METH__NEIL2,100,50,1.0,0.14000000059604645,0.31,0.21,True,1.0,unimodal,0.71,True
TPM__ARHGAP9,100,50,1.0,0.17000000178813934,-0.38,0.2,True,1.0,unimodal,0.71,True
METH__KLF4,100,50,1.0,0.12999999523162842,-0.26,0.2,True,1.0,unimodal,0.71,True
METH__HSP90AA1,100,50,1.0,0.11999999731779099,0.28,0.19,True,1.0,unimodal,0.71,True
METH__GULP1,100,50,1.0,0.1599999964237213,-0.31,0.21,True,1.0,unimodal,0.71,True
METH__FAM114A1,100,50,1.0,0.10999999940395355,-0.36,0.18,True,1.0,unimodal,0.71,True
TPM__TPM1,100,50,1.0,0.15000000596046448,0.35,0.19,True,1.0,unimodal,0.71,True
TPM__NIBAN2,100,50,1.0,0.2199999988079071,0.46,0.2,True,1.0,unimodal,0.71,True
TPM__FHL2,100,50,1.0,0.18000000715255737,0.4,0.2,True,1.0,unimodal,0.71,True
METH__TCF3,100,50,1.0,0.18000000715255737,0.42,0.21,True,1.0,unimodal,0.71,True
TPM__RBPMS-AS1,100,50,1.0,0.09000000357627869,0.37,0.2,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.1599999964237213,-0.26,0.2,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.15000000596046448,-0.33,0.21,True,1.0,unimodal,0.71,True
METH__BACE1,100,50,1.0,0.11999999731779099,-0.23,0.19,True,1.0,unimodal,0.71,True
METH__ZNF697,99,49,0.99,0.14000000059604645,-0.22,0.23,True,1.0,unimodal,0.71,True
METH__TOP2A,99,49,0.99,0.10000000149011612,-0.23,0.21,True,1.0,unimodal,0.71,True
METH__GABARAPL1,99,49,0.99,0.10000000149011612,-0.31,0.2,True,1.0,unimodal,0.71,True
METH__FZD7,99,49,0.99,0.07000000029802322,-0.2,0.21,True,1.0,unimodal,0.71,True
MUT__KRAS,98,48,0.98,0.019999999552965164,0.12,0.2,True,1.0,unimodal,0.71,True
METH__LAPTM4A,96,46,0.96,0.12999999523162842,-0.27,0.19,True,0.832,unimodal,0.71,True
METH__ARHGEF10,96,46,0.96,0.10999999940395355,-0.23,0.19,True,0.832,unimodal,0.71,True
TPM__LINC02041,96,46,0.96,0.05000000074505806,0.22,0.21,True,0.832,unimodal,0.71,True
METH__ITGB8,96,46,0.96,0.09000000357627869,-0.3,0.19,True,0.832,unimodal,0.71,True
METH__NBAS,93,43,0.93,0.07000000029802322,-0.22,0.2,True,0.053,unimodal,0.71,True
METH__EFNA5,93,43,0.93,0.09000000357627869,-0.23,0.19,True,0.053,unimodal,0.71,True
METH__LOC285074,93,43,0.93,0.029999999329447746,0.01,0.2,True,0.053,unimodal,0.71,True
METH__PTGR2,93,43,0.93,0.07999999821186066,-0.28,0.21,True,0.053,unimodal,0.71,True
METH__C6orf217,92,42,0.92,0.07000000029802322,-0.26,0.19,False,0.013,worst_case,0.8974082073434125,True
METH__PCCA,91,41,0.91,0.07999999821186066,-0.2,0.21,False,0.002,worst_case,0.8974082073434125,True
METH__SNX33,91,41,0.91,0.10999999940395355,-0.32,0.21,False,0.002,worst_case,0.8974082073434125,True
TPM__RNVU1-26,91,41,0.91,0.03999999910593033,-0.17,0.21,False,0.002,worst_case,0.8974082073434125,True
