feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SNORA63,98,48,0.98,0.0,0.01,0.23,True,1.0,unimodal,0.71,True
MUT__APC,98,48,0.98,0.019999999552965164,0.17,0.26,True,1.0,unimodal,0.71,True
CNV__CLTCL1,96,46,0.96,0.019999999552965164,0.13,0.2,True,0.832,unimodal,0.71,True
CNV__FGFR1,93,43,0.93,0.0,-0.04,0.24,True,0.053,unimodal,0.71,True
METH__AGPHD1,91,41,0.91,0.019999999552965164,-0.09,0.23,False,0.002,worst_case,0.8992277664630006,True
TPM__SCARNA4,90,41,0.9,0.0,-0.07,0.25,False,0.002,worst_case,0.8992277664630006,True
