feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__RBL1,100,50,1.0,0.03999999910593033,0.2,0.25,True,1.0,unimodal,0.7,True
METH__TEAD4,99,49,0.99,0.05999999865889549,-0.19,0.26,True,1.0,unimodal,0.7,True
METH__C6orf217,99,49,0.99,0.03999999910593033,-0.21,0.28,True,1.0,unimodal,0.7,True
METH__LRP6,98,48,0.98,0.05000000074505806,-0.2,0.25,True,1.0,unimodal,0.7,True
METH__TIAL1,96,46,0.96,0.029999999329447746,0.18,0.25,True,0.832,unimodal,0.7,True
METH__ANKRD10,96,46,0.96,0.029999999329447746,-0.14,0.27,True,0.832,unimodal,0.7,True
CNV__CBL,93,43,0.93,0.019999999552965164,0.18,0.25,True,0.053,unimodal,0.7,True
METH__LDOC1L,91,41,0.91,0.03999999910593033,-0.1,0.24,False,0.002,worst_case,0.8897435897435897,True
CNV__FGFR4,90,40,0.9,0.019999999552965164,0.22,0.26,False,0.0,worst_case,0.8897435897435897,True
CNV__KDM3B,90,40,0.9,0.03999999910593033,0.21,0.25,False,0.0,worst_case,0.8897435897435897,True
METH__SS18,89,39,0.89,0.03999999910593033,-0.14,0.26,False,0.0,worst_case,0.8897435897435897,True
CNV__PTPRT,89,39,0.89,0.029999999329447746,0.19,0.25,False,0.0,worst_case,0.8897435897435897,True
