feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__FAM47E,100,50,1.0,0.14000000059604645,-0.3,0.25,True,1.0,unimodal,0.71,True
TPM__RCSD1,100,50,1.0,0.15000000596046448,-0.29,0.22,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.18000000715255737,-0.21,0.24,True,1.0,unimodal,0.71,True
METH__TRIM3,100,50,1.0,0.1599999964237213,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__APOB48R,100,50,1.0,0.14000000059604645,0.31,0.23,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.23000000417232513,-0.31,0.23,True,1.0,unimodal,0.71,True
TPM__WAS,100,50,1.0,0.23999999463558197,-0.35,0.21,True,1.0,unimodal,0.71,True
TPM__TJP1,100,50,1.0,0.2199999988079071,0.37,0.22,True,1.0,unimodal,0.71,True
TPM__TRAF3IP3,100,50,1.0,0.2199999988079071,-0.37,0.22,True,1.0,unimodal,0.71,True
METH__CCM2,100,50,1.0,0.23000000417232513,0.4,0.26,True,1.0,unimodal,0.71,True
METH__C4orf12,100,50,1.0,0.12999999523162842,-0.27,0.22,True,1.0,unimodal,0.71,True
METH__ROR1,100,50,1.0,0.10999999940395355,-0.11,0.21,True,1.0,unimodal,0.71,True
TPM__ARHGAP15,100,50,1.0,0.20000000298023224,-0.29,0.23,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.20000000298023224,-0.35,0.23,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.18000000715255737,0.37,0.21,True,1.0,unimodal,0.71,True
TPM__CORO1A-AS1,100,50,1.0,0.1599999964237213,-0.3,0.21,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.15000000596046448,-0.26,0.2,True,1.0,unimodal,0.71,True
TPM__AGAP2,100,50,1.0,0.1899999976158142,-0.43,0.22,True,1.0,unimodal,0.71,True
METH__ARHGAP5,99,49,0.99,0.09000000357627869,-0.27,0.23,True,1.0,unimodal,0.71,True
METH__SPATA6,98,48,0.98,0.09000000357627869,-0.32,0.23,True,1.0,unimodal,0.71,True
METH__PPIC,98,48,0.98,0.17000000178813934,-0.33,0.2,True,1.0,unimodal,0.71,True
METH__ZNF697,98,48,0.98,0.11999999731779099,-0.26,0.25,True,1.0,unimodal,0.71,True
METH__SPRYD3,98,48,0.98,0.10999999940395355,-0.27,0.22,True,1.0,unimodal,0.71,True
METH__GPX8,97,47,0.97,0.09000000357627869,-0.3,0.22,True,0.992,unimodal,0.71,True
METH__BMP2,97,47,0.97,0.11999999731779099,-0.23,0.23,True,0.992,unimodal,0.71,True
METH__CTTNBP2NL,96,46,0.96,0.11999999731779099,-0.29,0.19,True,0.832,unimodal,0.71,True
METH__PCGF2,96,46,0.96,0.10000000149011612,-0.21,0.22,True,0.832,unimodal,0.71,True
METH__LCA5,95,45,0.95,0.09000000357627869,-0.27,0.25,True,0.458,unimodal,0.71,True
METH__ST7,93,43,0.93,0.03999999910593033,-0.13,0.21,True,0.053,unimodal,0.71,True
METH__LMCD1,92,42,0.92,0.07999999821186066,-0.33,0.21,False,0.013,worst_case,0.8956989247311828,True
METH__API5,91,41,0.91,0.07000000029802322,-0.22,0.2,False,0.002,worst_case,0.8956989247311828,True
