feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__S100A13,100,50,1.0,0.27000001072883606,0.52,0.22,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.25,0.51,0.24,True,1.0,unimodal,0.71,True
TPM__CD63,100,50,1.0,0.2199999988079071,0.52,0.2,True,1.0,unimodal,0.71,True
TPM__SEPTIN6,100,50,1.0,0.23999999463558197,-0.48,0.22,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.2800000011920929,0.53,0.2,True,1.0,unimodal,0.71,True
TPM__ARHGAP19,100,50,1.0,0.2199999988079071,-0.5,0.19,True,1.0,unimodal,0.71,True
TPM__CTSD,100,50,1.0,0.23000000417232513,0.53,0.22,True,1.0,unimodal,0.71,True
TPM__KRT18,98,48,0.98,0.23000000417232513,0.47,0.18,True,1.0,unimodal,0.71,True
TPM__TAF4B,98,48,0.98,0.1899999976158142,-0.47,0.18,True,1.0,unimodal,0.71,True
TPM__SH3BP4,98,48,0.98,0.20999999344348907,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__GPR39,98,48,0.98,0.20000000298023224,0.48,0.23,True,1.0,unimodal,0.71,True
TPM__AGAP2,97,47,0.97,0.25,-0.51,0.19,True,0.992,unimodal,0.71,True
TPM__KRT15,97,47,0.97,0.11999999731779099,0.48,0.2,True,0.992,unimodal,0.71,True
TPM__TAF5,97,47,0.97,0.1899999976158142,-0.47,0.18,True,0.992,unimodal,0.71,True
TPM__PRSS23,95,45,0.95,0.2199999988079071,0.49,0.22,True,0.458,unimodal,0.71,True
TPM__NCKAP1L,94,44,0.94,0.2199999988079071,-0.35,0.22,True,0.181,unimodal,0.71,True
TPM__RHBDF1,94,44,0.94,0.25,0.49,0.22,True,0.181,unimodal,0.71,True
TPM__RPL34,94,44,0.94,0.15000000596046448,-0.45,0.18,True,0.181,unimodal,0.71,True
TPM__CD151,93,43,0.93,0.23000000417232513,0.52,0.21,True,0.053,unimodal,0.71,True
TPM__HNRNPA1,93,43,0.93,0.12999999523162842,-0.44,0.18,True,0.053,unimodal,0.71,True
TPM__PHLDA2,92,42,0.92,0.20999999344348907,0.46,0.21,False,0.013,worst_case,0.8966703357182169,True
TPM__RGL3,92,42,0.92,0.18000000715255737,0.45,0.18,False,0.013,worst_case,0.8966703357182169,True
TPM__TM4SF1,92,42,0.92,0.20999999344348907,0.48,0.18,False,0.013,worst_case,0.8966703357182169,True
TPM__RPL10A,92,42,0.92,0.15000000596046448,-0.46,0.18,False,0.013,worst_case,0.8966703357182169,True
TPM__S100A6,91,41,0.91,0.20999999344348907,0.48,0.2,False,0.002,worst_case,0.8966703357182169,True
TPM__TRAF3IP3,91,41,0.91,0.20999999344348907,-0.46,0.24,False,0.002,worst_case,0.8966703357182169,True
TPM__LMNA,91,41,0.91,0.23999999463558197,0.51,0.19,False,0.002,worst_case,0.8966703357182169,True
TPM__PPIC,90,41,0.9,0.23000000417232513,0.47,0.18,False,0.002,worst_case,0.8966703357182169,True
TPM__MET,90,40,0.9,0.23999999463558197,0.49,0.21,False,0.0,worst_case,0.8966703357182169,True
TPM__AOPEP,90,40,0.9,0.12999999523162842,0.37,0.17,False,0.0,worst_case,0.8966703357182169,True
METH__PROCA1,90,40,0.9,0.2199999988079071,0.44,0.18,False,0.0,worst_case,0.8966703357182169,True
