feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__MIR142HG,100,50,1.0,0.1599999964237213,-0.23,0.21,True,1.0,unimodal,0.71,True
METH__FAM47E,100,50,1.0,0.14000000059604645,-0.33,0.2,True,1.0,unimodal,0.71,True
METH__PCDH1,100,50,1.0,0.10999999940395355,-0.27,0.2,True,1.0,unimodal,0.71,True
METH__MORN2,100,50,1.0,0.07999999821186066,-0.25,0.2,True,1.0,unimodal,0.71,True
METH__C9orf150,100,50,1.0,0.14000000059604645,-0.27,0.2,True,1.0,unimodal,0.71,True
METH__ZNF697,100,50,1.0,0.10999999940395355,-0.25,0.23,True,1.0,unimodal,0.71,True
METH__SPRYD3,100,50,1.0,0.10999999940395355,-0.29,0.19,True,1.0,unimodal,0.71,True
METH__NPAS2,100,50,1.0,0.15000000596046448,-0.32,0.18,True,1.0,unimodal,0.71,True
METH__GULP1,100,50,1.0,0.14000000059604645,-0.28,0.18,True,1.0,unimodal,0.71,True
METH__SLC1A1,99,49,0.99,0.09000000357627869,-0.19,0.2,True,1.0,unimodal,0.71,True
METH__TPX2,99,49,0.99,0.10000000149011612,-0.22,0.2,True,1.0,unimodal,0.71,True
METH__JAG1,98,48,0.98,0.05999999865889549,-0.29,0.21,True,1.0,unimodal,0.71,True
METH__LRP6,98,48,0.98,0.07999999821186066,-0.22,0.19,True,1.0,unimodal,0.71,True
METH__LAPTM4A,97,47,0.97,0.09000000357627869,-0.21,0.21,True,0.992,unimodal,0.71,True
METH__AGPHD1,97,47,0.97,0.05000000074505806,-0.22,0.19,True,0.992,unimodal,0.71,True
METH__IFT20,96,46,0.96,0.009999999776482582,0.0,0.19,True,0.832,unimodal,0.71,True
METH__ATP6V1D,95,45,0.95,0.09000000357627869,-0.19,0.22,True,0.458,unimodal,0.71,True
METH__PTPN14,95,45,0.95,0.10999999940395355,-0.3,0.22,True,0.458,unimodal,0.71,True
METH__LRBA,94,44,0.94,0.0,-0.16,0.19,True,0.181,unimodal,0.71,True
METH__MCM7,94,44,0.94,0.009999999776482582,0.02,0.2,True,0.181,unimodal,0.71,True
METH__TEAD4,94,44,0.94,0.07999999821186066,-0.26,0.22,True,0.181,unimodal,0.71,True
METH__KLF4,93,43,0.93,0.10000000149011612,-0.28,0.22,True,0.053,unimodal,0.71,True
METH__PTGR2,92,42,0.92,0.05000000074505806,-0.24,0.23,False,0.013,worst_case,0.8992277664630006,True
METH__UTP23,92,42,0.92,0.03999999910593033,-0.19,0.19,False,0.013,worst_case,0.8992277664630006,True
METH__MEIS1,90,40,0.9,0.07000000029802322,-0.18,0.2,False,0.0,worst_case,0.8992277664630006,True
METH__AMIGO1,90,40,0.9,0.03999999910593033,-0.2,0.18,False,0.0,worst_case,0.8992277664630006,True
