feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__BCL2L1,99,49,0.99,0.12999999523162842,0.35,0.08,True,1.0,unimodal,0.71,True
METH__MGAT1,96,46,0.96,0.18000000715255737,0.36,0.15,True,0.832,unimodal,0.71,True
TPM__TRABD,93,43,0.93,0.10999999940395355,-0.32,0.06,True,0.053,unimodal,0.71,True
TPM__APLP2,92,42,0.92,0.11999999731779099,0.34,0.11,False,0.013,worst_case,0.893241382382892,True
TPM__WFS1,91,41,0.91,0.14000000059604645,0.35,0.09,False,0.002,worst_case,0.893241382382892,True
METH__MIR150,90,40,0.9,0.11999999731779099,0.32,0.07,False,0.0,worst_case,0.893241382382892,True
