feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__PTPN7,100,50,1.0,0.15000000596046448,-0.22,0.22,True,1.0,unimodal,0.71,True
METH__DENND4B,100,50,1.0,0.05000000074505806,0.16,0.2,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.1599999964237213,0.35,0.24,True,1.0,unimodal,0.71,True
TPM__LINC01186,100,50,1.0,0.10000000149011612,0.38,0.22,True,1.0,unimodal,0.71,True
METH__RAGE,100,50,1.0,0.029999999329447746,0.16,0.21,True,1.0,unimodal,0.71,True
TPM__FAM83B,100,50,1.0,0.029999999329447746,0.26,0.21,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.15000000596046448,-0.22,0.27,True,1.0,unimodal,0.71,True
METH__RAB13,100,50,1.0,0.05999999865889549,-0.18,0.22,True,1.0,unimodal,0.71,True
MUT__TP53,100,50,1.0,0.0,0.07,0.24,True,1.0,unimodal,0.71,True
METH__TMEM49,100,50,1.0,0.07999999821186066,-0.26,0.2,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.07000000029802322,-0.29,0.2,True,1.0,unimodal,0.71,True
METH__BAT4,100,50,1.0,0.05999999865889549,0.26,0.21,True,1.0,unimodal,0.71,True
METH__LRIG3,100,50,1.0,0.10000000149011612,-0.29,0.2,True,1.0,unimodal,0.71,True
METH__LNPEP,99,49,0.99,0.07000000029802322,0.2,0.21,True,1.0,unimodal,0.71,True
METH__SLC19A2,99,49,0.99,0.019999999552965164,-0.24,0.22,True,1.0,unimodal,0.71,True
METH__C7orf70,97,47,0.97,0.05999999865889549,0.13,0.21,True,0.992,unimodal,0.71,True
METH__AGPHD1,97,47,0.97,0.029999999329447746,-0.22,0.21,True,0.992,unimodal,0.71,True
METH__AHI1,95,45,0.95,0.029999999329447746,-0.24,0.21,True,0.458,unimodal,0.71,True
