feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__CCM2,100,50,1.0,0.20000000298023224,0.4,0.27,True,1.0,unimodal,0.71,True
METH__BACE1,100,50,1.0,0.10000000149011612,-0.24,0.26,True,1.0,unimodal,0.71,True
METH__PRIC285,100,50,1.0,0.1899999976158142,0.39,0.26,True,1.0,unimodal,0.71,True
TPM__MANCR,100,50,1.0,0.10000000149011612,0.45,0.27,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.20999999344348907,-0.34,0.26,True,1.0,unimodal,0.71,True
METH__PTPN14,100,50,1.0,0.15000000596046448,-0.36,0.27,True,1.0,unimodal,0.71,True
METH__TOP2A,100,50,1.0,0.09000000357627869,-0.24,0.27,True,1.0,unimodal,0.71,True
METH__C4orf12,100,50,1.0,0.10999999940395355,-0.21,0.26,True,1.0,unimodal,0.71,True
METH__INTU,100,50,1.0,0.14000000059604645,-0.27,0.25,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.12999999523162842,-0.29,0.25,True,1.0,unimodal,0.71,True
METH__LAPTM4A,100,50,1.0,0.11999999731779099,-0.29,0.27,True,1.0,unimodal,0.71,True
METH__LAMB2,100,50,1.0,0.15000000596046448,-0.17,0.28,True,1.0,unimodal,0.71,True
METH__ACTN1,100,50,1.0,0.10999999940395355,-0.22,0.26,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.20000000298023224,-0.25,0.25,True,1.0,unimodal,0.71,True
METH__TPX2,98,48,0.98,0.07999999821186066,-0.18,0.27,True,1.0,unimodal,0.71,True
METH__PCCA,98,48,0.98,0.05000000074505806,-0.21,0.28,True,1.0,unimodal,0.71,True
METH__RRAGC,97,47,0.97,0.029999999329447746,-0.09,0.28,True,0.992,unimodal,0.71,True
METH__HMGCR,96,46,0.96,0.05999999865889549,-0.21,0.26,True,0.832,unimodal,0.71,True
METH__LOC100133985,95,45,0.95,0.09000000357627869,0.24,0.27,True,0.458,unimodal,0.71,True
METH__AGPHD1,92,42,0.92,0.05999999865889549,-0.22,0.26,False,0.013,worst_case,0.89680330634278,True
CNV__HOXA11,91,41,0.91,0.03999999910593033,0.22,0.28,False,0.002,worst_case,0.89680330634278,True
