feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__SGMS2,100,50,1.0,0.20000000298023224,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__RFXAP,100,50,1.0,0.1599999964237213,-0.39,0.2,True,1.0,unimodal,0.71,True
TPM__MYOF,100,50,1.0,0.20999999344348907,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__GPRC5A,100,50,1.0,0.1899999976158142,0.44,0.2,True,1.0,unimodal,0.71,True
TPM__TM4SF1-AS1,100,50,1.0,0.10999999940395355,0.45,0.26,True,1.0,unimodal,0.71,True
TPM__ITGA3,100,50,1.0,0.20999999344348907,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__AGAP2,100,50,1.0,0.20000000298023224,-0.44,0.18,True,1.0,unimodal,0.71,True
TPM__SQSTM1,100,50,1.0,0.15000000596046448,0.42,0.22,True,1.0,unimodal,0.71,True
TPM__AHNAK2,100,50,1.0,0.15000000596046448,0.4,0.18,True,1.0,unimodal,0.71,True
TPM__PON2,100,50,1.0,0.11999999731779099,0.38,0.18,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.1599999964237213,0.41,0.21,True,1.0,unimodal,0.71,True
TPM__NCKAP1L,100,50,1.0,0.23000000417232513,-0.38,0.2,True,1.0,unimodal,0.71,True
TPM__PDE1B,100,50,1.0,0.20000000298023224,-0.38,0.24,True,1.0,unimodal,0.71,True
TPM__LMNA,100,50,1.0,0.18000000715255737,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__MYH14,100,50,1.0,0.14000000059604645,0.4,0.19,True,1.0,unimodal,0.71,True
METH__BZRAP1,100,50,1.0,0.20999999344348907,0.41,0.19,True,1.0,unimodal,0.71,True
TPM__CORO1A,100,50,1.0,0.17000000178813934,-0.36,0.19,True,1.0,unimodal,0.71,True
TPM__TNS2,100,50,1.0,0.10000000149011612,0.35,0.19,True,1.0,unimodal,0.71,True
TPM__PPIC,100,50,1.0,0.25,0.48,0.2,True,1.0,unimodal,0.71,True
TPM__PLPP2,100,50,1.0,0.20999999344348907,0.46,0.2,True,1.0,unimodal,0.71,True
TPM__ZNF860,100,50,1.0,0.11999999731779099,0.43,0.17,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.18000000715255737,-0.34,0.17,True,1.0,unimodal,0.71,True
TPM__SEMA3C,100,50,1.0,0.11999999731779099,0.34,0.21,True,1.0,unimodal,0.71,True
TPM__RN7SL689P,100,50,1.0,0.15000000596046448,0.42,0.19,True,1.0,unimodal,0.71,True
TPM__CD53,100,50,1.0,0.1899999976158142,-0.31,0.2,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1899999976158142,-0.29,0.21,True,1.0,unimodal,0.71,True
TPM__ABCC3,100,50,1.0,0.18000000715255737,0.43,0.18,True,1.0,unimodal,0.71,True
TPM__ANKRD1,99,49,0.99,0.10000000149011612,0.36,0.19,True,1.0,unimodal,0.71,True
TPM__KLF4,99,49,0.99,0.15000000596046448,0.42,0.18,True,1.0,unimodal,0.71,True
TPM__BAIAP2,99,49,0.99,0.18000000715255737,0.43,0.19,True,1.0,unimodal,0.71,True
TPM__GIPC1,99,49,0.99,0.17000000178813934,0.44,0.19,True,1.0,unimodal,0.71,True
TPM__ERRFI1,99,49,0.99,0.12999999523162842,0.35,0.2,True,1.0,unimodal,0.71,True
TPM__THRB,99,49,0.99,0.10999999940395355,0.39,0.22,True,1.0,unimodal,0.71,True
TPM__PPP1R14B-AS1,99,49,0.99,0.1599999964237213,0.41,0.21,True,1.0,unimodal,0.71,True
