feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__GLIPR2,95,45,0.95,0.07999999821186066,-0.28,0.08,True,0.458,unimodal,0.71,True
TPM__GOLGA8N,93,43,0.93,0.03999999910593033,-0.18,0.01,True,0.053,unimodal,0.71,True
