feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
CNV__MAFB,100,50,1.0,0.10999999940395355,0.36,0.19,True,1.0,unimodal,0.71,True
TPM__KRT8P10,100,50,1.0,0.10000000149011612,0.35,0.17,True,1.0,unimodal,0.71,True
TPM__LINC01186,100,50,1.0,0.09000000357627869,0.37,0.18,True,1.0,unimodal,0.71,True
TPM__MIR142HG,100,50,1.0,0.1599999964237213,-0.24,0.18,True,1.0,unimodal,0.71,True
METH__FERMT3,100,50,1.0,0.1599999964237213,0.38,0.17,True,1.0,unimodal,0.71,True
TPM__NTN4,100,50,1.0,0.14000000059604645,0.41,0.18,True,1.0,unimodal,0.71,True
TPM__GPR39,100,50,1.0,0.1599999964237213,0.42,0.18,True,1.0,unimodal,0.71,True
TPM__SPATS2L,100,50,1.0,0.1599999964237213,0.41,0.18,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.15000000596046448,-0.26,0.18,True,1.0,unimodal,0.71,True
TPM__ARHGAP29,100,50,1.0,0.1899999976158142,0.46,0.19,True,1.0,unimodal,0.71,True
TPM__SDC4,100,50,1.0,0.2199999988079071,0.47,0.19,True,1.0,unimodal,0.71,True
TPM__PTPN7,100,50,1.0,0.1599999964237213,-0.31,0.19,True,1.0,unimodal,0.71,True
TPM__S100A10,100,50,1.0,0.15000000596046448,0.42,0.17,True,1.0,unimodal,0.71,True
TPM__MATN3,100,50,1.0,0.09000000357627869,0.4,0.17,True,1.0,unimodal,0.71,True
TPM__MND1,100,50,1.0,0.09000000357627869,-0.33,0.16,True,1.0,unimodal,0.71,True
CNV__RBM39,100,50,1.0,0.09000000357627869,0.36,0.2,True,1.0,unimodal,0.71,True
TPM__SH2D3C,100,50,1.0,0.1599999964237213,-0.39,0.2,True,1.0,unimodal,0.71,True
TPM__PRSS23,100,50,1.0,0.18000000715255737,0.44,0.17,True,1.0,unimodal,0.71,True
TPM__SH3D19,100,50,1.0,0.12999999523162842,0.34,0.17,True,1.0,unimodal,0.71,True
TPM__APP,100,50,1.0,0.10000000149011612,0.32,0.17,True,1.0,unimodal,0.71,True
TPM__P2RY8,100,50,1.0,0.15000000596046448,-0.25,0.18,True,1.0,unimodal,0.71,True
METH__AGAP2,100,50,1.0,0.11999999731779099,-0.29,0.15,True,1.0,unimodal,0.71,True
TPM__CRIM1,100,50,1.0,0.14000000059604645,0.37,0.16,True,1.0,unimodal,0.71,True
METH__BZRAP1,100,50,1.0,0.18000000715255737,0.4,0.18,True,1.0,unimodal,0.71,True
TPM__HES1,100,50,1.0,0.07000000029802322,0.23,0.16,True,1.0,unimodal,0.71,True
TPM__MYO1F,100,50,1.0,0.05999999865889549,-0.12,0.17,True,1.0,unimodal,0.71,True
METH__JUB,99,49,0.99,0.15000000596046448,-0.37,0.18,True,1.0,unimodal,0.71,True
TPM__ITGAX,99,49,0.99,0.0,0.07,0.16,True,1.0,unimodal,0.71,True
METH__RAB11FIP1,97,47,0.97,0.07999999821186066,0.27,0.17,True,0.992,unimodal,0.71,True
METH__TCF3,97,47,0.97,0.11999999731779099,0.39,0.17,True,0.992,unimodal,0.71,True
METH__TERF1,96,46,0.96,0.11999999731779099,-0.33,0.17,True,0.832,unimodal,0.71,True
CNV__NFATC2,96,46,0.96,0.10999999940395355,0.36,0.17,True,0.832,unimodal,0.71,True
CNV__SALL4,95,45,0.95,0.10999999940395355,0.36,0.16,True,0.458,unimodal,0.71,True
METH__SPAG9,95,45,0.95,0.10000000149011612,-0.27,0.17,True,0.458,unimodal,0.71,True
METH__CELSR3,95,45,0.95,0.07999999821186066,-0.25,0.17,True,0.458,unimodal,0.71,True
METH__B4GALT1,95,45,0.95,0.09000000357627869,0.29,0.17,True,0.458,unimodal,0.71,True
CNV__ASXL1,93,43,0.93,0.10999999940395355,0.36,0.17,True,0.053,unimodal,0.71,True
METH__C4orf12,93,43,0.93,0.07999999821186066,-0.21,0.19,True,0.053,unimodal,0.71,True
METH__ARSJ,92,42,0.92,0.07999999821186066,-0.25,0.17,False,0.013,worst_case,0.890745501285347,True
CNV__PLCG1,92,42,0.92,0.10999999940395355,0.36,0.16,False,0.013,worst_case,0.890745501285347,True
CNV__TOP1,91,41,0.91,0.10999999940395355,0.36,0.19,False,0.002,worst_case,0.890745501285347,True
METH__ZNF697,90,40,0.9,0.07999999821186066,-0.21,0.17,False,0.0,worst_case,0.890745501285347,True
