feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
TPM__RTN4IP1,99,49,0.99,0.07000000029802322,-0.24,0.02,True,1.0,unimodal,0.71,True
TPM__BCL2L1,99,49,0.99,0.07999999821186066,0.29,0.07,True,1.0,unimodal,0.71,True
TPM__MOB3A,95,45,0.95,0.07000000029802322,-0.22,0.03,True,0.458,unimodal,0.71,True
TPM__MAST3,93,43,0.93,0.09000000357627869,-0.27,0.09,True,0.053,unimodal,0.71,True
