feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__ARSJ,100,50,1.0,0.11999999731779099,-0.29,0.21,True,1.0,unimodal,0.71,True
METH__ARHGAP5,100,50,1.0,0.05999999865889549,-0.23,0.25,True,1.0,unimodal,0.71,True
METH__SPAG9,100,50,1.0,0.09000000357627869,-0.27,0.24,True,1.0,unimodal,0.71,True
TPM__PARVA,100,50,1.0,0.20999999344348907,0.44,0.22,True,1.0,unimodal,0.71,True
TPM__MANCR,100,50,1.0,0.09000000357627869,0.41,0.21,True,1.0,unimodal,0.71,True
TPM__MIR3667HG,100,50,1.0,0.07000000029802322,-0.25,0.21,True,1.0,unimodal,0.71,True
TPM__IKZF1,100,50,1.0,0.18000000715255737,-0.36,0.21,True,1.0,unimodal,0.71,True
TPM__PIK3CG,100,50,1.0,0.14000000059604645,-0.19,0.24,True,1.0,unimodal,0.71,True
METH__HSP90AA1,100,50,1.0,0.10000000149011612,0.27,0.23,True,1.0,unimodal,0.71,True
METH__BACE1,100,50,1.0,0.10999999940395355,-0.25,0.21,True,1.0,unimodal,0.71,True
METH__NRP1,100,50,1.0,0.11999999731779099,-0.31,0.27,True,1.0,unimodal,0.71,True
TPM__CCL26,100,50,1.0,0.05000000074505806,0.35,0.21,True,1.0,unimodal,0.71,True
METH__TCEANC,100,50,1.0,0.05000000074505806,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__FAT1,100,50,1.0,0.14000000059604645,-0.28,0.23,True,1.0,unimodal,0.71,True
METH__TOP2A,100,50,1.0,0.09000000357627869,-0.22,0.23,True,1.0,unimodal,0.71,True
METH__ZNF414,100,50,1.0,0.05000000074505806,0.12,0.22,True,1.0,unimodal,0.71,True
METH__C14orf128,100,50,1.0,0.05999999865889549,-0.25,0.21,True,1.0,unimodal,0.71,True
METH__CEBPD,99,49,0.99,0.07999999821186066,-0.23,0.22,True,1.0,unimodal,0.71,True
METH__LDOC1L,99,49,0.99,0.07000000029802322,-0.12,0.22,True,1.0,unimodal,0.71,True
CNV__APC,98,48,0.98,0.03999999910593033,0.2,0.24,True,1.0,unimodal,0.71,True
METH__C4orf12,98,48,0.98,0.10999999940395355,-0.19,0.22,True,1.0,unimodal,0.71,True
METH__ITGB8,98,48,0.98,0.05999999865889549,-0.23,0.24,True,1.0,unimodal,0.71,True
METH__FLOT1,96,46,0.96,0.0,-0.17,0.23,True,0.832,unimodal,0.71,True
METH__LNPEP,96,46,0.96,0.09000000357627869,0.26,0.23,True,0.832,unimodal,0.71,True
METH__EFNA5,95,45,0.95,0.05999999865889549,-0.24,0.22,True,0.458,unimodal,0.71,True
METH__KLF4,94,44,0.94,0.10000000149011612,-0.2,0.2,True,0.181,unimodal,0.71,True
CNV__RASA1,94,44,0.94,0.029999999329447746,0.18,0.21,True,0.181,unimodal,0.71,True
CNV__NT5C3A,94,44,0.94,0.05000000074505806,0.23,0.21,True,0.181,unimodal,0.71,True
METH__ZNF697,91,41,0.91,0.10000000149011612,-0.19,0.23,False,0.002,worst_case,0.896551724137931,True
TPM__RNVU1-26,90,40,0.9,0.03999999910593033,-0.15,0.21,False,0.0,worst_case,0.896551724137931,True
METH__PCGF2,90,40,0.9,0.07000000029802322,-0.19,0.22,False,0.0,worst_case,0.896551724137931,True
CNV__SDC4,90,40,0.9,0.03999999910593033,0.19,0.21,False,0.0,worst_case,0.896551724137931,True
